+----------------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+---------------------------------------------------------------+--------+-----------------------------------------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+----------------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+---------------------------------------------------------------+--------+-----------------------------------------------------------------------------+
| Mod name                         | Registry name                                                | BlockID | Subtypes | Item ID | Item meta | Display name                                                  | Exists | Ore Dict keys                                                               |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
| Inspirations                     | inspirations:enlightened_bush                                |    2605 |     true |    8609 |         3 | Blue Enlightened Bush                                         | true   |                                                                             |
